StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,timing_intro_First Click,timing_intro_Last Click,timing_intro_Page Submit,timing_intro_Click Count,browser_data_Browser,browser_data_Version,browser_data_Operating System,browser_data_Resolution,Q542,Q598,Q726,timing_agree_First Click,timing_agree_Last Click,timing_agree_Page Submit,timing_agree_Click Count,Q830,Q751,Q516_1,Q516_2,Q516_3,Q516_4,Q516_5,Q770,Q770_156_TEXT,Q831,Q831_156_TEXT,timing_ontrack_First Click,timing_ontrack_Last Click,timing_ontrack_Page Submit,timing_ontrack_Click Count,Q831.1,Q832,Q838,Q839,Q843_1,Q843_2,Q843_3,Q851_1,Q851_2,Q851_3,Q851_4,Q851_5,Q851_6,Q851_7,Q851_8,Q851_9,Q851_10,Q851_11,Q849,Q850,Q845,Q847,Q848,Q844,Q832.1,timing_end_First Click,timing_end_Last Click,timing_end_Page Submit,timing_end_Click Count,hashed_id
2022-03-20 11:20,2022-03-20 11:24,IP Address,100,251,True,2022-03-20 11:24,R_1kNzmDjoeZk22hq,,,,,anonymous,EN,1.351,66.09,68.848,7,Chrome,99.0.4844.51,Macintosh,1920x1080,Agree,Agree,Agree,5.832,8.777,9.764,3,Yes,Strongly agree,3,2,4,-4,4,"Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,2.891,39.495,41.778,13,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,5.0,5.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,"Watch the video, note important points and then reflect.","15-30 minutes at least, depending on video length.",No,,,I feel they took more effort to complete than to actually learn.,"Yes, I am willing to be contacted",6.841,8.701,9.88,2,e4c80189e731e87a9bd17f8eded4273f90a1c7e4c94873e79298eb497618a6ac
2022-03-20 11:27,2022-03-20 11:29,IP Address,100,135,True,2022-03-20 11:29,R_3QXjakDY46WFFTc,,,,,anonymous,EN,4.225,12.632,15.445,3,Chrome,99.0.4844.74,Windows NT 10.0,1920x1080,Neither agree nor disagree,Somewhat agree,Strongly agree,4.388,14.015,14.597,4,Yes,Strongly agree,5,4,4,4,5,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.255,32.513,35.866,13,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,0.0,3.3,-0.4,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,voice,30min,No,,,,"Yes, I am willing to be contacted",1.299,1.299,2.717,1,2e2b7c97727ee6728ee2154747227adbf8fd85b21b3492ff5559259ecf1a16b2
2022-03-20 13:06,2022-03-20 13:11,IP Address,100,286,True,2022-03-20 13:11,R_3g59J6REggF6jXw,,,,,anonymous,EN,1.671,29.596,51.121,8,Chrome,99.0.4844.74,Windows NT 10.0,2048x1152,Agree,Strongly disagree,Strongly agree,5.201,18.733,20.066,8,Yes,Neither agree nor disagree,0,-3,-4,-5,2,"Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,3.164,67.946,71.456,24,Somewhat disagree,Disagree,Neither agree nor disagree,Disagree,5.0,0.0,-5.0,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Writing it out then reading it.,5 minutes,No,,,,"No, I am not willing to be contacted",2.834,13.103,13.636,4,50974b5babec393d2e0ecaa20272808a095fe0aae2f57065580efbe419d5418e
2022-03-20 13:33,2022-03-20 13:37,IP Address,100,215,True,2022-03-20 13:37,R_yVAB7BwV2qvztux,,,,,anonymous,EN,4.635,11.849,25.089,4,Chrome,99.0.4844.74,Macintosh,1920x1080,Somewhat agree,Neither agree nor disagree,Agree,7.481,13.398,14.533,4,Yes,Somewhat agree,4,-3,-3,-3,4,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,2.607,47.939,50.88,15,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,3.0,5.0,-2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Writing notes from the video and reciting for the voice reflection ,20 minutes,No,,,,"No, I am not willing to be contacted",13.288,13.288,15.322,1,cb6c803cf6d079db978ca8f8684e8d0763070dd57c38a3633c541fb5921bd0fa
2022-03-20 13:35,2022-03-20 13:39,IP Address,100,223,True,2022-03-20 13:39,R_2TvIQX0mgOK9Lmy,,,,,anonymous,EN,3.384,19.693,27.834,4,Chrome,99.0.4844.74,Windows NT 10.0,1536x864,Somewhat disagree,Somewhat agree,Agree,6.896,16.957,18.417,3,Yes,Agree,-2,-2,-2,-2,2,"FAQs about assignments / homework,More practice content",,I would have liked to receive biweekly reminder emails.,,3.527,50.863,52.075,13,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,0.0,5.0,-3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Unsure,Text reflections,About 20 minutes,No,,,No,"No, I am not willing to be contacted",10.893,10.893,13.837,1,82f1e2978cb26e91acdd2d6660e9b874141b47f6a4bbaf9a36c87672e516f87f
2022-03-20 14:17,2022-03-20 14:19,IP Address,100,129,True,2022-03-20 14:19,R_33wBwYDpXeUkLfu,,,,,anonymous,EN,1.545,10.006,14.667,2,Chrome,97.0.4692.71,Linux x86_64,1920x1080,Agree,Neither agree nor disagree,Strongly agree,4.388,9.607,10.345,7,Yes,Somewhat agree,1,3,-3,-3,2,FAQs about assignments / homework,,Prefer not to answer,,2.381,36.44,37.122,12,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,on the website :),5 minute,No,,,,"No, I am not willing to be contacted",1.127,1.127,6.771,1,61c8afbba02324c59bba505c8531a7ad64a2c4dbc9c34bb03243eee53f6401d9
2022-03-20 15:02,2022-03-20 15:04,IP Address,100,127,True,2022-03-20 15:04,R_2B9Ess5LNrYkX3p,,,,,anonymous,EN,1.716,10.484,19.875,3,Chrome,99.0.4844.51,Windows NT 10.0,1440x960,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,0.877,2.743,3.706,3,Yes,Somewhat disagree,1,0,1,1,2,"University resources,Study tips",,I would have liked to receive daily reminder emails.,,3.004,13.774,18.012,10,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,0.7,-0.2,0.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,text,10 min,No,,,no,"Yes, I am willing to be contacted",4.837,22.488,38.95,3,7210b346d4c0ded88cce678cc609ff714b3040630bc8bc1f0f7bdec4a124d384
2022-03-20 15:00,2022-03-20 15:05,IP Address,100,242,True,2022-03-20 15:05,R_3nlqm1Vxw2XScQe,,,,,anonymous,EN,2.624,35.051,44.84,10,Chrome,99.0.4844.74,Macintosh,1440x900,Somewhat disagree,Disagree,Agree,6.469,22.728,23.612,5,Yes,Somewhat agree,1,-2,-5,-5,4,"Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.684,50.929,57.02,13,Somewhat agree,Neither agree nor disagree,Strongly disagree,Disagree,5.0,2.9,-5.0,No,No,No,No,No,No,No,No,No,No,No,Giving a recap of the content in my own words.,~10 minutes per reflection.,No,,,,"No, I am not willing to be contacted",2.59,2.59,13.824,1,f66572773568d69974c8822af149c070383a065aa688f1dc54d85c76512b4426
2022-03-20 15:04,2022-03-20 15:11,IP Address,100,463,True,2022-03-20 15:11,R_5bUhXF9SHIDXSnL,,,,,anonymous,EN,2.137,39.763,48.088,4,Chrome,99.0.4844.74,Macintosh,1440x900,Disagree,Strongly agree,Strongly agree,8.643,19.958,20.781,3,Yes,Neither agree nor disagree,0,0,0,0,0,"University resources,Study tips,Information about CS related clubs",,"I would have liked to receive daily reminder emails.,I would have liked to receive weekly reminder emails.",,0.244,36.201,38.265,13,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,5.0,3.6,-4.8,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,voice,one hour,Yes,hard to transfer from voice to ext,Yes,live caption ,"Yes, I am willing to be contacted",7.405,7.405,9.352,1,7e5ae142ac6a83121c883fe535706af11d56bc303b33387b4565a842a52c557f
2022-03-20 15:30,2022-03-20 15:38,IP Address,100,439,True,2022-03-20 15:38,R_RW9txoZ5AJUJIfD,,,,,anonymous,EN,4.917,19.69,44.289,4,Chrome,99.0.4844.74,Windows NT 10.0,1280x720,Somewhat agree,Neither agree nor disagree,Strongly agree,6.759,12.082,13.347,5,Yes,Strongly agree,0,-1,0,-2,0,"University resources,Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.739,80.305,83.613,25,Somewhat disagree,Disagree,I did not get to provide voice reflections,Neither agree nor disagree,1.0,3.0,-1.0,Unsure,Unsure,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Via text reflections; I re-watch the video 1-3 times and extract information I believe to be the most important,Approximately 15-30 minutes,No,,,,"No, I am not willing to be contacted",0.846,57.903,59.839,3,40864df073ad69c233b9021eeda5ba44cdc9f7d6b96a6b8a7318be3d907d2919
2022-03-20 15:40,2022-03-20 15:49,IP Address,100,562,True,2022-03-20 15:49,R_125ADDmKqepT2WE,,,,,anonymous,EN,14.435,39.065,48.876,4,Chrome,98.0.4758.80,Macintosh,1440x900,Disagree,Agree,Strongly agree,8.79,17.576,19.218,3,Yes,Agree,-3,-2,-5,-4,5,"Information about CS related clubs,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,7.69,171.545,173.914,12,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,2.4,4.8,-3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"I'm not quite sure what the question is looking for. I like the way it is but sometimes I feel we should be given the option to write less as for some topics, there isn't that much content. ",half an hour to one hour after watching the video,No,,,nope,"No, I am not willing to be contacted",23.6,23.6,26.896,1,bb7e3f02cb07e8873018a24e0a6116fa6bb3d9e797f816b3db5e8d19676350cd
2022-03-20 16:22,2022-03-20 16:25,IP Address,100,179,True,2022-03-20 16:25,R_1ZxLq9ksVT0q77j,,,,,anonymous,EN,2.196,9.394,9.807,3,Edge,99.0.1150.46,Windows NT 10.0,1536x864,Agree,Agree,Agree,9.856,16.345,17.371,3,Yes,Strongly agree,5,3,4,5,5,"FAQs about assignments / homework,More practice content",,"I would have liked to receive daily reminder emails.,I would have liked to receive weekly reminder emails.",,2.138,39.844,42.293,17,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Agree,0.0,5.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,"By watching the video, and skimming it again as I answer",10-20 minutes,Yes,"Microphone not recognized by site, google chrome not liked by computer (MS), voice not picked up clearly due to fast speech/low tone/mumbling",Yes,,"Yes, I am willing to be contacted",3.45,3.45,4.969,1,f8ced18acc0cafb07c5acf5e80eb7670db5269d56afaaea1a7fa0f62f24d1cdb
2022-03-20 16:25,2022-03-20 16:30,IP Address,100,324,True,2022-03-20 16:30,R_2XjsedhO8JePz1M,,,,,anonymous,EN,3.061,3.061,32.031,1,Chrome,99.0.4844.74,Windows NT 10.0,2560x1440,Somewhat agree,Strongly disagree,Strongly agree,7.41,38.65,39.458,14,Yes,Strongly agree,-5,5,-5,-5,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,7.412,107.374,108.324,12,Somewhat agree,Disagree,Strongly disagree,Strongly disagree,5.0,5.0,-4.8,No,No,No,No,No,No,No,No,No,No,No,by working very hard,~2h,Yes,failed to record any voice and had to do it again,No,delete this feature please. This is useless,"No, I am not willing to be contacted",3.126,12.325,15.061,9,c693ca7c20be62b72c37a5aa895cd8d8d2a0b44dfef66584541ec851c8233fbb
2022-03-20 18:39,2022-03-20 18:46,IP Address,100,459,True,2022-03-20 18:46,R_3NXvhXvnSnNs1qY,,,,,anonymous,EN,5.265,22.122,30.092,5,Chrome,99.0.4844.51,Macintosh,1440x900,Somewhat agree,Agree,Strongly agree,6.818,12.492,14.044,3,Yes,Strongly agree,5,5,0,0,5,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,95.935,156.642,159.503,15,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,5.0,-0.5,-4.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Honestly, typing the reflections actually improved my learning. This is because when I am writing I am writing based on my knowledge and my own words. What this does is if a question comes up that is related to my reflection topic, then i tend to remember the concept and material more as in comparison to when I dont write a reflection.",I usually made notes on the PCRS videos and then wrote my reflection. It took me about 30 minutes to write the reflection.,No,,,Thanks for an amazing experience.,"No, I am not willing to be contacted",11.703,11.703,13.184,1,62d451f6d722bf8ededdc89f562703d5e3a98a8547007e1148cfdd58e6edc4c7
2022-03-20 19:26,2022-03-20 19:29,IP Address,100,171,True,2022-03-20 19:29,R_2agyDUvE0YzRyc9,,,,,anonymous,EN,1.302,17.617,18.887,4,Chrome,99.0.4844.82,Windows NT 10.0,2560x1440,Agree,Agree,Agree,5.571,19.622,20.129,3,Yes,Agree,5,4,3,2,3,"FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,3.353,31.732,32.798,11,Neither agree nor disagree,Disagree,Agree,Agree,0.0,5.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,written but then switched to voice and transcribing what i picked up from the video,10 mins,No,,,,"No, I am not willing to be contacted",7.915,8.536,9.153,2,d64624d7ccafe1199da9a345ff3f2ee520df11ff8a570ab77b3cc664b2621b77
2022-03-20 19:35,2022-03-20 19:45,IP Address,100,587,True,2022-03-20 19:45,R_9ZZmRyp0qhnernj,,,,,anonymous,EN,320.082,335.11,336.263,6,Chrome,99.0.4844.74,Windows NT 10.0,2048x1152,Strongly disagree,Neither agree nor disagree,Agree,6.941,15.189,15.9,4,Yes,Strongly agree,5,4,-5,-4,5,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive daily reminder emails.,,3.151,35.69,37.951,16,Neither agree nor disagree,Disagree,Disagree,Strongly disagree,3.0,5.0,-4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,over text,1 hour,No,,,,"No, I am not willing to be contacted",4.414,7.973,10.667,7,bdc73fdb69e9fac1c0920e5dc46b1223b34963b1c82504587fbf331828f3d319
2022-03-20 20:08,2022-03-20 20:12,IP Address,100,214,True,2022-03-20 20:12,R_3ewfptH29DMJ9oG,,,,,anonymous,EN,1.128,22.418,23.877,2,Chrome,99.0.4844.74,Windows NT 10.0,2560x1440,Somewhat disagree,Disagree,Strongly agree,2.912,39.525,40.28,28,I only remember receiving a few,Strongly agree,5,-5,5,5,5,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,"I would have liked to receive weekly reminder emails.,I would have liked to receive biweekly reminder emails.,I would have liked to receive monthly emails.",,4.368,39.638,41.735,19,Agree,Somewhat agree,Somewhat disagree,Strongly agree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I review the videos and make notes while I watch.,I spend usually the length of the video.,No,,,,"No, I am not willing to be contacted",9.689,14.697,15.86,5,9ca8dedfe56f5fd0aeb2a1cca41ed69efe8db917164079939b8fe7d4b9495588
2022-03-20 20:50,2022-03-20 20:55,IP Address,100,327,True,2022-03-20 20:55,R_1Q6iBBmjF77mUfK,,,,,anonymous,EN,4.078,89.641,92.055,4,Chrome,99.0.4844.74,Windows NT 10.0,1368x912,Somewhat agree,Agree,Strongly agree,15.999,19.996,21.902,3,Yes,Neither agree nor disagree,4,3,-3,3,4,"University resources,Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,3.176,42.093,45.515,12,Strongly agree,Agree,Strongly disagree,Strongly disagree,5.0,3.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,Voice recordings,30 minutes,Yes,Not detecting the words I said,No,,"No, I am not willing to be contacted",12.819,12.819,14.871,1,f5416461b90b6d555d5000dc638bdea4e2afcec9027b0b73c3fb594b6e7eaa44
2022-03-20 21:54,2022-03-20 22:04,IP Address,100,581,True,2022-03-20 22:04,R_1FfEyWU5EFGnMml,,,,,anonymous,EN,1.66,20.261,33.457,4,Chrome,99.0.4844.74,Windows NT 10.0,1536x864,Strongly disagree,Neither agree nor disagree,Agree,2.266,19.711,20.574,5,Yes,Somewhat disagree,-5,2,3,-5,4,"University resources,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.97,80.341,82.455,11,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,1.4,1.6,-5.0,No,No,No,No,No,No,No,No,No,No,No,"feeling annoyed, hating every second I have to do them. I really do not want to help you with this bad idea. ",as little as I can. I hate them,No,,,"please do not do reflections any more, it is a very bad idea","No, I am not willing to be contacted",32.66,32.66,42.539,1,95ea1c299d3b850c540dec88bd6a5c004828c98dfc25b3986c5625b513508edb
2022-03-20 23:18,2022-03-20 23:25,IP Address,100,395,True,2022-03-20 23:25,R_2VNHP5QH6TGXSOx,,,,,anonymous,EN,48.236,49.809,58.329,2,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,Disagree,Disagree,Somewhat agree,4.717,14.53,15.216,6,Yes,Disagree,2,-3,-5,-5,0,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,3.246,237.661,239.307,11,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,1.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All voice. Have not been given the choice.,~5 minutes.,No,,,,"No, I am not willing to be contacted",1.315,1.315,2.799,1,9d0ffd877648f45476c28e83ce6a4d5465916a77b6f84f99c0d247a7f9d66038
2022-03-20 23:52,2022-03-20 23:57,IP Address,100,339,True,2022-03-20 23:57,R_3qOtBBNTno18sFj,,,,,anonymous,EN,1.401,56.64,59.39,3,Chrome,99.0.4844.74,Windows NT 10.0,2560x1440,Somewhat agree,Somewhat agree,Strongly agree,8.903,18.356,19.338,5,Yes,Somewhat agree,0,3,2,-1,4,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.07,52.672,55.426,17,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat disagree,2.1,0.0,-3.0,No,No,No,No,No,No,No,No,No,No,No,All of mine are typed out.,I spend around 30m to 1hr on each reflection.,No,,,"In my opinion I did not really find the reflections too useful. I always watch all the videos, and reverse if I do not understand the content. But I understand it can help persuade students that don't watch the videos to do so.","Yes, I am willing to be contacted",20.842,25.997,26.598,5,bd284fed6ea7828d0ee685a403d70f0eb185e7195c8a91ffdd1bd9616b910441
2022-03-21 2:30,2022-03-21 2:34,IP Address,100,280,True,2022-03-21 2:34,R_2dRZTcfz7UYfTbW,,,,,anonymous,EN,1.624,9.341,12.502,3,Chrome,99.0.4844.74,Macintosh,1920x1080,Disagree,Somewhat disagree,Strongly agree,8.562,17.588,18.872,3,Yes,Strongly agree,5,5,5,-1,5,"Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.805,55.067,58.759,11,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,-3.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Unsure,No,No,Unsure,Unsure,Unsure,Typing,5 minutes,No,,,nope I usually doze off during videos so typing/voice reflections force me too focus actually more on those videos,"Yes, I am willing to be contacted",6.574,6.574,8.836,1,0b132b3a806eabe1e2b84e01df8cc1599944db2721ffa8264a0d7a3c0ed60d76
2022-03-21 3:38,2022-03-21 3:41,IP Address,100,222,True,2022-03-21 3:41,R_RDqw8VFT5jDMljP,,,,,anonymous,EN,1.317,1.317,13.822,1,Firefox,98,Linux x86_64,1920x1080,Agree,Somewhat agree,Strongly agree,6.151,11.124,12.0,3,Yes,Strongly agree,-2,2,4,-4,4,"FAQs about assignments / homework,More practice content",,"I would have liked to receive weekly reminder emails.,I would have liked to receive biweekly reminder emails.",,1.983,35.771,42.922,11,Somewhat disagree,Agree,Strongly disagree,Somewhat disagree,3.0,5.0,-4.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,"I would watch the video, and every once in a while (when I felt there was an important point, or it had been long enough) I would write down a summary or my thoughts.",between 5-10 minutes.,No,,,,"Yes, I am willing to be contacted",1.681,1.681,10.183,1,959ae05991ccd65a98feb6462b3b349f4ee09d78c7358b19be4121456379f293
2022-03-21 8:56,2022-03-21 9:01,IP Address,100,282,True,2022-03-21 9:01,R_Y96oZhyEJdV4blv,,,,,anonymous,EN,4.474,22.727,23.354,3,Chrome,87.0.4280.141,Linux x86_64,1366x768,Somewhat disagree,Agree,Strongly agree,3.27,16.892,18.032,7,Yes,Agree,3,5,-5,5,-2,"Study tips,More practice content,Other",Learning resources for the course content,I would have liked to receive weekly reminder emails.,,2.729,61.329,61.989,22,Disagree,Somewhat disagree,Somewhat disagree,Disagree,4.0,-4.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"I write a script while watching the PCRS video, check the word count, and then recite it",~15 minutes,Yes,"During the first reflection, the word count was inaccurate. This was fixed.",No,"Even though it helped my understanding of the content, I think that a text reflection would have helped my understanding just as much.","No, I am not willing to be contacted",10.708,12.247,12.668,2,1c7e93be2a7e45f3a8ed1612ec6a6d9a0ae0cfbc76c6bbd5e310c14f80586566
